No.,Time,,Time 1,Time 2,Delay,,Delay 1,Delay 2 ,Jitter,,,
1154,"7,329,600",,"7,329,600","7,329,601",1,,-437,438,875,,,
1155,"7,329,601",,"7,329,601","7,330,039",438,,437,1,-436,,,
1156,"7,330,039",,"7,330,039","7,330,040",1,,0,1,1,,,
1157,"7,330,040",,"7,330,040","7,330,041",1,,-13,14,27,,,
1158,"7,330,041",,"7,330,041","7,330,055",14,,-149,163,312,,,
1159,"7,330,055",,"7,330,055","7,330,218",163,,39,124,85,,,
1160,"7,330,218",,"7,330,218","7,330,342",124,,-36,160,196,,,
1161,"7,330,342",,"7,330,342","7,330,502",160,,70,90,20,,,
1162,"7,330,502",,"7,330,502","7,330,592",90,,88,2,-86,,,
1163,"7,330,592",,"7,330,592","7,330,594",2,,-16,18,34,,,
1164,"7,330,594",,"7,330,594","7,330,612",18,,-80,98,178,,,
1165,"7,330,612",,"7,330,612","7,330,710",98,,0,98,98,,,
1166,"7,330,710",,"7,330,710","7,330,808",98,,66,32,-34,,,
1167,"7,330,808",,"7,330,808","7,330,840",32,,31,1,-30,,,
1168,"7,330,840",,"7,330,840","7,330,841",1,,-1,2,3,,,
1169,"7,330,841",,"7,330,841","7,330,843",2,,-274,276,550,,,
1170,"7,330,843",,"7,330,843","7,331,119",276,,169,107,-62,,,
1171,"7,331,119",,"7,331,119","7,331,226",107,,-5,112,117,,,
1172,"7,331,226",,"7,331,226","7,331,338",112,,111,1,-110,,,
1173,"7,331,338",,"7,331,338","7,331,339",1,,0,1,1,,,
1174,"7,331,339",,"7,331,339","7,331,340",1,,-109,110,219,,,
1175,"7,331,340",,"7,331,340","7,331,450",110,,-2,112,114,,,
1176,"7,331,450",,"7,331,450","7,331,562",112,,-20,132,152,,,
1177,"7,331,562",,"7,331,562","7,331,694",132,,-52,184,236,,,
1178,"7,331,694",,"7,331,694","7,331,878",184,,-1022,1206,2228,,,
1179,"7,331,878",,"7,331,878","7,333,084","1,206",,-2972,4178,7150,,,
1180,"7,333,084",,"7,333,084","7,337,262","4,178",,4177,1,-4176,,,
1181,"7,337,262",,"7,337,262","7,337,263",1,,-1,2,3,,,
1182,"7,337,263",,"7,337,263","7,337,265",2,,1,1,0,,,
1183,"7,337,265",,"7,337,265","7,337,266",1,,0,1,1,,,
1184,"7,337,266",,"7,337,266","7,337,267",1,,-3,4,7,,,
1185,"7,337,267",,"7,337,267","7,337,271",4,,3,1,-2,,,
1186,"7,337,271",,"7,337,271","7,337,272",1,,0,1,1,,,
1187,"7,337,272",,"7,337,272","7,337,273",1,,0,1,1,,,
1188,"7,337,273",,"7,337,273","7,337,274",1,,0,1,1,,,
1189,"7,337,274",,"7,337,274","7,337,275",1,,0,1,1,,,
1190,"7,337,275",,"7,337,275","7,337,276",1,,0,1,1,,,
1191,"7,337,276",,"7,337,276","7,337,277",1,,0,1,1,,,
1192,"7,337,277",,"7,337,277","7,337,278",1,,0,1,1,,,
1193,"7,337,278",,"7,337,278","7,337,279",1,,-1,2,3,,,
1194,"7,337,279",,"7,337,279","7,337,281",2,,1,1,0,,,
1195,"7,337,281",,"7,337,281","7,337,282",1,,0,1,1,,,
1196,"7,337,282",,"7,337,282","7,337,283",1,,0,1,1,,,
1197,"7,337,283",,"7,337,283","7,337,284",1,,-1,2,3,,,
1198,"7,337,284",,"7,337,284","7,337,286",2,,1,1,0,,,
1199,"7,337,286",,"7,337,286","7,337,287",1,,0,1,1,,,
1200,"7,337,287",,"7,337,287","7,337,288",1,,0,1,1,,,
1201,"7,337,288",,"7,337,288","7,337,289",1,,0,1,1,,,
1202,"7,337,289",,"7,337,289","7,337,290",1,,0,1,1,,,
1203,"7,337,290",,"7,337,290","7,337,291",1,,-460,461,921,,,
1204,"7,337,291",,"7,337,291","7,337,752",461,,460,1,-459,,,
1205,"7,337,752",,"7,337,752","7,337,753",1,,0,1,1,,,
1206,"7,337,753",,"7,337,753","7,337,754",1,,0,1,1,,,
1207,"7,337,754",,"7,337,754","7,337,755",1,,-238,239,477,,,
1208,"7,337,755",,"7,337,755","7,337,994",239,,-85,324,409,,,
1209,"7,337,994",,"7,337,994","7,338,318",324,,207,117,-90,,,
1210,"7,338,318",,"7,338,318","7,338,435",117,,-123,240,363,,,
1211,"7,338,435",,"7,338,435","7,338,675",240,,97,143,46,,,
1212,"7,338,675",,"7,338,675","7,338,818",143,,32,111,79,,,
1213,"7,338,818",,"7,338,818","7,338,929",111,,-103,214,317,,,
1214,"7,338,929",,"7,338,929","7,339,143",214,,105,109,4,,,
1215,"7,339,143",,"7,339,143","7,339,252",109,,-28,137,165,,,
1216,"7,339,252",,"7,339,252","7,339,389",137,,-4,141,145,,,
1217,"7,339,389",,"7,339,389","7,339,530",141,,-50,191,241,,,
1218,"7,339,530",,"7,339,530","7,339,721",191,,-6,197,203,,,
1219,"7,339,721",,"7,339,721","7,339,918",197,,51,146,95,,,
1220,"7,339,918",,"7,339,918","7,340,064",146,,3,143,140,,,
1221,"7,340,064",,"7,340,064","7,340,207",143,,-608,751,1359,,,
1222,"7,340,207",,"7,340,207","7,340,958",751,,749,2,-747,,,
1223,"7,340,958",,"7,340,958","7,340,960",2,,1,1,0,,,
1224,"7,340,960",,"7,340,960","7,340,961",1,,0,1,1,,,
1225,"7,340,961",,"7,340,961","7,340,962",1,,1,0,-1,,,
1226,"7,340,962",,"7,340,962","7,340,962",0,,-1,1,2,,,
1227,"7,340,962",,"7,340,962","7,340,963",1,,-501,502,1003,,,
1228,"7,340,963",,"7,340,963","7,341,465",502,,368,134,-234,,,
1229,"7,341,465",,"7,341,465","7,341,599",134,,1,133,132,,,
1230,"7,341,599",,"7,341,599","7,341,732",133,,23,110,87,,,
1231,"7,341,732",,"7,341,732","7,341,842",110,,5,105,100,,,
1232,"7,341,842",,"7,341,842","7,341,947",105,,-792,897,1689,,,
1233,"7,341,947",,"7,341,947","7,342,844",897,,894,3,-891,,,
1234,"7,342,844",,"7,342,844","7,342,847",3,,-256,259,515,,,
1235,"7,342,847",,"7,342,847","7,343,106",259,,123,136,13,,,
1236,"7,343,106",,"7,343,106","7,343,242",136,,-177,313,490,,,
1237,"7,343,242",,"7,343,242","7,343,555",313,,312,1,-311,,,
1238,"7,343,555",,"7,343,555","7,343,556",1,,0,1,1,,,
1239,"7,343,556",,"7,343,556","7,343,557",1,,0,1,1,,,
1240,"7,343,557",,"7,343,557","7,343,558",1,,-226,227,453,,,
1241,"7,343,558",,"7,343,558","7,343,785",227,,166,61,-105,,,
1242,"7,343,785",,"7,343,785","7,343,846",61,,60,1,-59,,,
1243,"7,343,846",,"7,343,846","7,343,847",1,,-61,62,123,,,
1244,"7,343,847",,"7,343,847","7,343,909",62,,-61,123,184,,,
1245,"7,343,909",,"7,343,909","7,344,032",123,,122,1,-121,,,
1246,"7,344,032",,"7,344,032","7,344,033",1,,-17,18,35,,,
1247,"7,344,033",,"7,344,033","7,344,051",18,,-121,139,260,,,
1248,"7,344,051",,"7,344,051","7,344,190",139,,36,103,67,,,
1249,"7,344,190",,"7,344,190","7,344,293",103,,-43,146,189,,,
1250,"7,344,293",,"7,344,293","7,344,439",146,,145,1,-144,,,
1251,"7,344,439",,"7,344,439","7,344,440",1,,-1,2,3,,,
1252,"7,344,440",,"7,344,440","7,344,442",2,,-194,196,390,,,
1253,"7,344,442",,"7,344,442","7,344,638",196,,84,112,28,,,
1254,"7,344,638",,"7,344,638","7,344,750",112,,12,100,88,,,
1255,"7,344,750",,"7,344,750","7,344,850",100,,-118,218,336,,,
1256,"7,344,850",,"7,344,850","7,345,068",218,,216,2,-214,,,
1257,"7,345,068",,"7,345,068","7,345,070",2,,1,1,0,,,
1258,"7,345,070",,"7,345,070","7,345,071",1,,0,1,1,,,
1259,"7,345,071",,"7,345,071","7,345,072",1,,-200,201,401,,,
1260,"7,345,072",,"7,345,072","7,345,273",201,,-2586,2787,5373,,,
1261,"7,345,273",,"7,345,273","7,348,060","2,787",,2785,2,-2783,,,
1262,"7,348,060",,"7,348,060","7,348,062",2,,-2811,2813,5624,,,
1263,"7,348,062",,"7,348,062","7,350,875","2,813",,2811,2,-2809,,,
1264,"7,350,875",,"7,350,875","7,350,877",2,,1,1,0,,,
1265,"7,350,877",,"7,350,877","7,350,878",1,,0,1,1,,,
1266,"7,350,878",,"7,350,878","7,350,879",1,,0,1,1,,,
1267,"7,350,879",,"7,350,879","7,350,880",1,,-146,147,293,,,
1268,"7,350,880",,"7,350,880","7,351,027",147,,-11,158,169,,,
1269,"7,351,027",,"7,351,027","7,351,185",158,,-13,171,184,,,
1270,"7,351,185",,"7,351,185","7,351,356",171,,67,104,37,,,
1271,"7,351,356",,"7,351,356","7,351,460",104,,9,95,86,,,
1272,"7,351,460",,"7,351,460","7,351,555",95,,2,93,91,,,
1273,"7,351,555",,"7,351,555","7,351,648",93,,-125,218,343,,,
1274,"7,351,648",,"7,351,648","7,351,866",218,,-36,254,290,,,
1275,"7,351,866",,"7,351,866","7,352,120",254,,-449,703,1152,,,
1276,"7,352,120",,"7,352,120","7,352,823",703,,514,189,-325,,,
1277,"7,352,823",,"7,352,823","7,353,012",189,,-1236,1425,2661,,,
1278,"7,353,012",,"7,353,012","7,354,437","1,425",,1423,2,-1421,,,
1279,"7,354,437",,"7,354,437","7,354,439",2,,-186,188,374,,,
1280,"7,354,439",,"7,354,439","7,354,627",188,,14,174,160,,,
1281,"7,354,627",,"7,354,627","7,354,801",174,,-1598,1772,3370,,,
1282,"7,354,801",,"7,354,801","7,356,573","1,772",,1771,1,-1770,,,
1283,"7,356,573",,"7,356,573","7,356,574",1,,-269,270,539,,,
1284,"7,356,574",,"7,356,574","7,356,844",270,,130,140,10,,,
1285,"7,356,844",,"7,356,844","7,356,984",140,,-149,289,438,,,
1286,"7,356,984",,"7,356,984","7,357,273",289,,288,1,-287,,,
1287,"7,357,273",,"7,357,273","7,357,274",1,,-1,2,3,,,
1288,"7,357,274",,"7,357,274","7,357,276",2,,1,1,0,,,
1289,"7,357,276",,"7,357,276","7,357,277",1,,-199,200,399,,,
1290,"7,357,277",,"7,357,277","7,357,477",200,,87,113,26,,,
1291,"7,357,477",,"7,357,477","7,357,590",113,,-2066,2179,4245,,,
1292,"7,357,590",,"7,357,590","7,359,769","2,179",,2178,1,-2177,,,
1293,"7,359,769",,"7,359,769","7,359,770",1,,-358,359,717,,,
1294,"7,359,770",,"7,359,770","7,360,129",359,,358,1,-357,,,
1295,"7,360,129",,"7,360,129","7,360,130",1,,0,1,1,,,
1296,"7,360,130",,"7,360,130","7,360,131",1,,-1984,1985,3969,,,
1297,"7,360,131",,"7,360,131","7,362,116","1,985",,1983,2,-1981,,,
1298,"7,362,116",,"7,362,116","7,362,118",2,,-342,344,686,,,
1299,"7,362,118",,"7,362,118","7,362,462",344,,-1131,1475,2606,,,
1300,"7,362,462",,"7,362,462","7,363,937","1,475",,1473,2,-1471,,,
1301,"7,363,937",,"7,363,937","7,363,939",2,,-199,201,400,,,
1302,"7,363,939",,"7,363,939","7,364,140",201,,30,171,141,,,
1303,"7,364,140",,"7,364,140","7,364,311",171,,-97,268,365,,,
1304,"7,364,311",,"7,364,311","7,364,579",268,,267,1,-266,,,
1305,"7,364,579",,"7,364,579","7,364,580",1,,-155,156,311,,,
1306,"7,364,580",,"7,364,580","7,364,736",156,,-1770,1926,3696,,,
1307,"7,364,736",,"7,364,736","7,366,662","1,926",,179,1747,1568,,,
1308,"7,366,662",,"7,366,662","7,368,409","1,747",,1744,3,-1741,,,
1309,"7,368,409",,"7,368,409","7,368,412",3,,2,1,-1,,,
1310,"7,368,412",,"7,368,412","7,368,413",1,,0,1,1,,,
1311,"7,368,413",,"7,368,413","7,368,414",1,,-1904,1905,3809,,,
1312,"7,368,414",,"7,368,414","7,370,319","1,905",,1904,1,-1903,,,
1313,"7,370,319",,"7,370,319","7,370,320",1,,0,1,1,,,
1314,"7,370,320",,"7,370,320","7,370,321",1,,0,1,1,,,
1315,"7,370,321",,"7,370,321","7,370,322",1,,-372,373,745,,,
1316,"7,370,322",,"7,370,322","7,370,695",373,,-6527,6900,13427,,,
1317,"7,370,695",,"7,370,695","7,377,595","6,900",,6898,2,-6896,,,
1318,"7,377,595",,"7,377,595","7,377,597",2,,1,1,0,,,
1319,"7,377,597",,"7,377,597","7,377,598",1,,0,1,1,,,
1320,"7,377,598",,"7,377,598","7,377,599",1,,0,1,1,,,
1321,"7,377,599",,"7,377,599","7,377,600",1,,0,1,1,,,
1322,"7,377,600",,"7,377,600","7,377,601",1,,1,0,-1,,,
1323,"7,377,601",,"7,377,601","7,377,601",0,,-3,3,6,,,
1324,"7,377,601",,"7,377,601","7,377,604",3,,2,1,-1,,,
1325,"7,377,604",,"7,377,604","7,377,605",1,,0,1,1,,,
1326,"7,377,605",,"7,377,605","7,377,606",1,,-450,451,901,,,
1327,"7,377,606",,"7,377,606","7,378,057",451,,308,143,-165,,,
1328,"7,378,057",,"7,378,057","7,378,200",143,,-8,151,159,,,
1329,"7,378,200",,"7,378,200","7,378,351",151,,72,79,7,,,
1330,"7,378,351",,"7,378,351","7,378,430",79,,-1,80,81,,,
1331,"7,378,430",,"7,378,430","7,378,510",80,,-4157,4237,8394,,,
1332,"7,378,510",,"7,378,510","7,382,747","4,237",,4236,1,-4235,,,
1333,"7,382,747",,"7,382,747","7,382,748",1,,0,1,1,,,
1334,"7,382,748",,"7,382,748","7,382,749",1,,0,1,1,,,
1335,"7,382,749",,"7,382,749","7,382,750",1,,0,1,1,,,
1336,"7,382,750",,"7,382,750","7,382,751",1,,0,1,1,,,
1337,"7,382,751",,"7,382,751","7,382,752",1,,0,1,1,,,
1338,"7,382,752",,"7,382,752","7,382,753",1,,-421,422,843,,,
1339,"7,382,753",,"7,382,753","7,383,175",422,,284,138,-146,,,
1340,"7,383,175",,"7,383,175","7,383,313",138,,-11807,11945,23752,,,
1341,"7,383,313",,"7,383,313","7,395,258","11,945",,11944,1,-11943,,,
1342,"7,395,258",,"7,395,258","7,395,259",1,,0,1,1,,,
1343,"7,395,259",,"7,395,259","7,395,260",1,,0,1,1,,,
1344,"7,395,260",,"7,395,260","7,395,261",1,,0,1,1,,,
1345,"7,395,261",,"7,395,261","7,395,262",1,,0,1,1,,,
1346,"7,395,262",,"7,395,262","7,395,263",1,,0,1,1,,,
1347,"7,395,263",,"7,395,263","7,395,264",1,,-3,4,7,,,
1348,"7,395,264",,"7,395,264","7,395,268",4,,3,1,-2,,,
1349,"7,395,268",,"7,395,268","7,395,269",1,,0,1,1,,,
1350,"7,395,269",,"7,395,269","7,395,270",1,,0,1,1,,,
1351,"7,395,270",,"7,395,270","7,395,271",1,,1,0,-1,,,
1352,"7,395,271",,"7,395,271","7,395,271",0,,-1,1,2,,,
1353,"7,395,271",,"7,395,271","7,395,272",1,,-1,2,3,,,
1354,"7,395,272",,"7,395,272","7,395,274",2,,2,0,-2,,,
1355,"7,395,274",,"7,395,274","7,395,274",0,,-1,1,2,,,
1356,"7,395,274",,"7,395,274","7,395,275",1,,0,1,1,,,
1357,"7,395,275",,"7,395,275","7,395,276",1,,0,1,1,,,
1358,"7,395,276",,"7,395,276","7,395,277",1,,0,1,1,,,
1359,"7,395,277",,"7,395,277","7,395,278",1,,-322,323,645,,,
1360,"7,395,278",,"7,395,278","7,395,601",323,,281,42,-239,,,
1361,"7,395,601",,"7,395,601","7,395,643",42,,-81,123,204,,,
1362,"7,395,643",,"7,395,643","7,395,766",123,,21,102,81,,,
1363,"7,395,766",,"7,395,766","7,395,868",102,,27,75,48,,,
1364,"7,395,868",,"7,395,868","7,395,943",75,,2,73,71,,,
1365,"7,395,943",,"7,395,943","7,396,016",73,,-72,145,217,,,
1366,"7,396,016",,"7,396,016","7,396,161",145,,66,79,13,,,
1367,"7,396,161",,"7,396,161","7,396,240",79,,6,73,67,,,
1368,"7,396,240",,"7,396,240","7,396,313",73,,-10,83,93,,,
1369,"7,396,313",,"7,396,313","7,396,396",83,,-17,100,117,,,
1370,"7,396,396",,"7,396,396","7,396,496",100,,17,83,66,,,
1371,"7,396,496",,"7,396,496","7,396,579",83,,-1,84,85,,,
1372,"7,396,579",,"7,396,579","7,396,663",84,,-1,85,86,,,
1373,"7,396,663",,"7,396,663","7,396,748",85,,-14,99,113,,,
1374,"7,396,748",,"7,396,748","7,396,847",99,,-310,409,719,,,
1375,"7,396,847",,"7,396,847","7,397,256",409,,408,1,-407,,,
1376,"7,397,256",,"7,397,256","7,397,257",1,,0,1,1,,,
1377,"7,397,257",,"7,397,257","7,397,258",1,,0,1,1,,,
1378,"7,397,258",,"7,397,258","7,397,259",1,,1,0,-1,,,
1379,"7,397,259",,"7,397,259","7,397,259",0,,-1,1,2,,,
1380,"7,397,259",,"7,397,259","7,397,260",1,,-387,388,775,,,
1381,"7,397,260",,"7,397,260","7,397,648",388,,256,132,-124,,,
1382,"7,397,648",,"7,397,648","7,397,780",132,,49,83,34,,,
1383,"7,397,780",,"7,397,780","7,397,863",83,,1,82,81,,,
1384,"7,397,863",,"7,397,863","7,397,945",82,,-2840,2922,5762,,,
1385,"7,397,945",,"7,397,945","7,400,867","2,922",,2921,1,-2920,,,
1386,"7,400,867",,"7,400,867","7,400,868",1,,0,1,1,,,
1387,"7,400,868",,"7,400,868","7,400,869",1,,0,1,1,,,
1388,"7,400,869",,"7,400,869","7,400,870",1,,1,0,-1,,,
1389,"7,400,870",,"7,400,870","7,400,870",0,,-324,324,648,,,
1390,"7,400,870",,"7,400,870","7,401,194",324,,115,209,94,,,
1391,"7,401,194",,"7,401,194","7,401,403",209,,91,118,27,,,
1392,"7,401,403",,"7,401,403","7,401,521",118,,-18,136,154,,,
1393,"7,401,521",,"7,401,521","7,401,657",136,,-239,375,614,,,
1394,"7,401,657",,"7,401,657","7,402,032",375,,374,1,-373,,,
1395,"7,402,032",,"7,402,032","7,402,033",1,,-210,211,421,,,
1396,"7,402,033",,"7,402,033","7,402,244",211,,-301,512,813,,,
1397,"7,402,244",,"7,402,244","7,402,756",512,,200,312,112,,,
1398,"7,402,756",,"7,402,756","7,403,068",312,,74,238,164,,,
1399,"7,403,068",,"7,403,068","7,403,306",238,,-155,393,548,,,
1400,"7,403,306",,"7,403,306","7,403,699",393,,11,382,371,,,
1401,"7,403,699",,"7,403,699","7,404,081",382,,-1704,2086,3790,,,
1402,"7,404,081",,"7,404,081","7,406,167","2,086",,1897,189,-1708,,,
1403,"7,406,167",,"7,406,167","7,406,356",189,,-474,663,1137,,,
1404,"7,406,356",,"7,406,356","7,407,019",663,,661,2,-659,,,
1405,"7,407,019",,"7,407,019","7,407,021",2,,1,1,0,,,
1406,"7,407,021",,"7,407,021","7,407,022",1,,-104,105,209,,,
1407,"7,407,022",,"7,407,022","7,407,127",105,,104,1,-103,,,
1408,"7,407,127",,"7,407,127","7,407,128",1,,0,1,1,,,
1409,"7,407,128",,"7,407,128","7,407,129",1,,-137,138,275,,,
1410,"7,407,129",,"7,407,129","7,407,267",138,,41,97,56,,,
1411,"7,407,267",,"7,407,267","7,407,364",97,,25,72,47,,,
1412,"7,407,364",,"7,407,364","7,407,436",72,,-529,601,1130,,,
1413,"7,407,436",,"7,407,436","7,408,037",601,,524,77,-447,,,
1414,"7,408,037",,"7,408,037","7,408,114",77,,-2149,2226,4375,,,
1415,"7,408,114",,"7,408,114","7,410,340","2,226",,2224,2,-2222,,,
1416,"7,410,340",,"7,410,340","7,410,342",2,,-554,556,1110,,,
1417,"7,410,342",,"7,410,342","7,410,898",556,,555,1,-554,,,
1418,"7,410,898",,"7,410,898","7,410,899",1,,-486,487,973,,,
1419,"7,410,899",,"7,410,899","7,411,386",487,,486,1,-485,,,
1420,"7,411,386",,"7,411,386","7,411,387",1,,-182,183,365,,,
1421,"7,411,387",,"7,411,387","7,411,570",183,,30,153,123,,,
1422,"7,411,570",,"7,411,570","7,411,723",153,,151,2,-149,,,
1423,"7,411,723",,"7,411,723","7,411,725",2,,-105,107,212,,,
1424,"7,411,725",,"7,411,725","7,411,832",107,,-2084,2191,4275,,,
1425,"7,411,832",,"7,411,832","7,414,023","2,191",,2187,4,-2183,,,
1426,"7,414,023",,"7,414,023","7,414,027",4,,-3238,3242,6480,,,
1427,"7,414,027",,"7,414,027","7,417,269","3,242",,3000,242,-2758,,,
1428,"7,417,269",,"7,417,269","7,417,511",242,,111,131,20,,,
1429,"7,417,511",,"7,417,511","7,417,642",131,,130,1,-129,,,
1430,"7,417,642",,"7,417,642","7,417,643",1,,0,1,1,,,
1431,"7,417,643",,"7,417,643","7,417,644",1,,-135,136,271,,,
1432,"7,417,644",,"7,417,644","7,417,780",136,,35,101,66,,,
1433,"7,417,780",,"7,417,780","7,417,881",101,,-129,230,359,,,
1434,"7,417,881",,"7,417,881","7,418,111",230,,58,172,114,,,
1435,"7,418,111",,"7,418,111","7,418,283",172,,-111,283,394,,,
1436,"7,418,283",,"7,418,283","7,418,566",283,,282,1,-281,,,
1437,"7,418,566",,"7,418,566","7,418,567",1,,-127,128,255,,,
1438,"7,418,567",,"7,418,567","7,418,695",128,,22,106,84,,,
1439,"7,418,695",,"7,418,695","7,418,801",106,,-695,801,1496,,,
1440,"7,418,801",,"7,418,801","7,419,602",801,,800,1,-799,,,
1441,"7,419,602",,"7,419,602","7,419,603",1,,1,0,-1,,,
1442,"7,419,603",,"7,419,603","7,419,603",0,,-177,177,354,,,
1443,"7,419,603",,"7,419,603","7,419,780",177,,69,108,39,,,
1444,"7,419,780",,"7,419,780","7,419,888",108,,-143,251,394,,,
1445,"7,419,888",,"7,419,888","7,420,139",251,,131,120,-11,,,
1446,"7,420,139",,"7,420,139","7,420,259",120,,-283,403,686,,,
1447,"7,420,259",,"7,420,259","7,420,662",403,,402,1,-401,,,
1448,"7,420,662",,"7,420,662","7,420,663",1,,0,1,1,,,
1449,"7,420,663",,"7,420,663","7,420,664",1,,-132,133,265,,,
1450,"7,420,664",,"7,420,664","7,420,797",133,,24,109,85,,,
1451,"7,420,797",,"7,420,797","7,420,906",109,,44,65,21,,,
1452,"7,420,906",,"7,420,906","7,420,971",65,,-324,389,713,,,
1453,"7,420,971",,"7,420,971","7,421,360",389,,241,148,-93,,,
1454,"7,421,360",,"7,421,360","7,421,508",148,,-3770,3918,7688,,,
1455,"7,421,508",,"7,421,508","7,425,426","3,918",,3916,2,-3914,,,
1456,"7,425,426",,"7,425,426","7,425,428",2,,-167,169,336,,,
1457,"7,425,428",,"7,425,428","7,425,597",169,,-291,460,751,,,
1458,"7,425,597",,"7,425,597","7,426,057",460,,459,1,-458,,,
1459,"7,426,057",,"7,426,057","7,426,058",1,,-132,133,265,,,
1460,"7,426,058",,"7,426,058","7,426,191",133,,-704,837,1541,,,
1461,"7,426,191",,"7,426,191","7,427,028",837,,-2556,3393,5949,,,
1462,"7,427,028",,"7,427,028","7,430,421","3,393",,3391,2,-3389,,,
1463,"7,430,421",,"7,430,421","7,430,423",2,,-3611,3613,7224,,,
1464,"7,430,423",,"7,430,423","7,434,036","3,613",,3612,1,-3611,,,
1465,"7,434,036",,"7,434,036","7,434,037",1,,0,1,1,,,
1466,"7,434,037",,"7,434,037","7,434,038",1,,0,1,1,,,
1467,"7,434,038",,"7,434,038","7,434,039",1,,-314,315,629,,,
1468,"7,434,039",,"7,434,039","7,434,354",315,,197,118,-79,,,
1469,"7,434,354",,"7,434,354","7,434,472",118,,52,66,14,,,
1470,"7,434,472",,"7,434,472","7,434,538",66,,-181,247,428,,,
1471,"7,434,538",,"7,434,538","7,434,785",247,,246,1,-245,,,
1472,"7,434,785",,"7,434,785","7,434,786",1,,-124,125,249,,,
1473,"7,434,786",,"7,434,786","7,434,911",125,,44,81,37,,,
1474,"7,434,911",,"7,434,911","7,434,992",81,,-6294,6375,12669,,,
1475,"7,434,992",,"7,434,992","7,441,367","6,375",,6374,1,-6373,,,
1476,"7,441,367",,"7,441,367","7,441,368",1,,0,1,1,,,
1477,"7,441,368",,"7,441,368","7,441,369",1,,0,1,1,,,
1478,"7,441,369",,"7,441,369","7,441,370",1,,1,0,-1,,,
1479,"7,441,370",,"7,441,370","7,441,370",0,,-1,1,2,,,
1480,"7,441,370",,"7,441,370","7,441,371",1,,0,1,1,,,
1481,"7,441,371",,"7,441,371","7,441,372",1,,-338,339,677,,,
1482,"7,441,372",,"7,441,372","7,441,711",339,,209,130,-79,,,
1483,"7,441,711",,"7,441,711","7,441,841",130,,58,72,14,,,
1484,"7,441,841",,"7,441,841","7,441,913",72,,-3488,3560,7048,,,
1485,"7,441,913",,"7,441,913","7,445,473","3,560",,3559,1,-3558,,,
1486,"7,445,473",,"7,445,473","7,445,474",1,,-1158,1159,2317,,,
1487,"7,445,474",,"7,445,474","7,446,633","1,159",,1158,1,-1157,,,
1488,"7,446,633",,"7,446,633","7,446,634",1,,-822,823,1645,,,
1489,"7,446,634",,"7,446,634","7,447,457",823,,658,165,-493,,,
1490,"7,447,457",,"7,447,457","7,447,622",165,,-2682,2847,5529,,,
1491,"7,447,622",,"7,447,622","7,450,469","2,847",,2845,2,-2843,,,
1492,"7,450,469",,"7,450,469","7,450,471",2,,-237,239,476,,,
1493,"7,450,471",,"7,450,471","7,450,710",239,,139,100,-39,,,
1494,"7,450,710",,"7,450,710","7,450,810",100,,-78,178,256,,,
1495,"7,450,810",,"7,450,810","7,450,988",178,,177,1,-176,,,
1496,"7,450,988",,"7,450,988","7,450,989",1,,-314,315,629,,,
1497,"7,450,989",,"7,450,989","7,451,304",315,,-143,458,601,,,
1498,"7,451,304",,"7,451,304","7,451,762",458,,457,1,-456,,,
1499,"7,451,762",,"7,451,762","7,451,763",1,,0,1,1,,,
1500,"7,451,763",,"7,451,763","7,451,764",1,,-139,140,279,,,
1501,"7,451,764",,"7,451,764","7,451,904",140,,39,101,62,,,
1502,"7,451,904",,"7,451,904","7,452,005",101,,-1777,1878,3655,,,
1503,"7,452,005",,"7,452,005","7,453,883","1,878",,1876,2,-1874,,,
1504,"7,453,883",,"7,453,883","7,453,885",2,,-552,554,1106,,,
1505,"7,453,885",,"7,453,885","7,454,439",554,,80,474,394,,,
1506,"7,454,439",,"7,454,439","7,454,913",474,,-4260,4734,8994,,,
1507,"7,454,913",,"7,454,913","7,459,647","4,734",,4733,1,-4732,,,
1508,"7,459,647",,"7,459,647","7,459,648",1,,-397,398,795,,,
1509,"7,459,648",,"7,459,648","7,460,046",398,,397,1,-396,,,
1510,"7,460,046",,"7,460,046","7,460,047",1,,-484,485,969,,,
1511,"7,460,047",,"7,460,047","7,460,532",485,,-647,1132,1779,,,
1512,"7,460,532",,"7,460,532","7,461,664","1,132",,1131,1,-1130,,,
1513,"7,461,664",,"7,461,664","7,461,665",1,,-231,232,463,,,
1514,"7,461,665",,"7,461,665","7,461,897",232,,87,145,58,,,
1515,"7,461,897",,"7,461,897","7,462,042",145,,-506,651,1157,,,
1516,"7,462,042",,"7,462,042","7,462,693",651,,486,165,-321,,,
